uid,req_line,resp_line,start,reg_index,reg_addr,value,hex,mapped,mapped_name,mapped_unit,mapped_description,map_row_index
1,743,983,102,3,105,21900,558C,no,,,,
1,743,983,102,4,106,0,0000,no,,,,
1,743,983,102,5,107,21701,54C5,no,,,,
1,743,983,102,6,108,2,0002,no,,,,
1,743,983,102,7,109,58822,E5C6,no,,,,
1,743,983,102,8,110,2,0002,no,,,,
1,743,983,102,9,111,59602,E8D2,no,,,,
1,743,983,102,10,112,2,0002,no,,,,
1,743,983,102,11,113,59299,E7A3,no,,,,
1,743,983,102,12,114,5,0005,no,,,,
1,743,983,102,13,115,1622,0656,no,,,,
1,743,983,102,14,116,5,0005,no,,,,
1,743,983,102,15,117,2635,0A4B,no,,,,
1,743,983,102,16,118,5,0005,no,,,,
1,743,983,102,17,119,1615,064F,no,,,,
1,747,985,166,0,166,18,0012,no,,,,
1,747,985,166,1,167,63898,F99A,no,,,,
1,747,985,166,2,168,0,0000,no,,,,
1,747,985,166,3,169,0,0000,no,,,,
1,747,985,166,4,170,18,0012,no,,,,
1,747,985,166,5,171,64152,FA98,no,,,,
1,747,985,166,6,172,0,0000,no,,,,
1,747,985,166,7,173,0,0000,no,,,,
1,747,985,166,8,174,0,0000,no,,,,
1,747,985,166,9,175,0,0000,no,,,,
1,747,985,166,10,176,0,0000,no,,,,
1,747,985,166,11,177,0,0000,no,,,,
1,747,985,166,12,178,0,0000,no,,,,
1,747,985,166,13,179,0,0000,no,,,,
1,747,985,166,14,180,0,0000,yes,6000V180-6000V,,,34
1,747,985,166,15,181,25140,6234,no,,,,
1,753,989,25012,0,25012,124,007C,yes,1,,,53
1,755,993,16,0,16,0,0000,yes,/11/2020,,,16
1,755,993,16,1,17,21905,5591,yes,………………………………… ..…20,,,17
1,755,993,16,2,18,0,0000,no,,,,
1,755,993,16,3,19,22011,55FB,yes,/11/2018,,,18
1,755,993,16,4,20,0,0000,yes,…………………………………… ..23,,,19
1,755,993,16,5,21,21751,54F7,yes,Byte,,,20
1,755,993,16,6,22,2,0002,no,,,,
1,755,993,16,7,23,59271,E787,yes,4      Commands                                                                                                                                   23,,,21
1,755,993,16,8,24,2,0002,yes,26,,,22
1,755,993,16,9,25,59679,E91F,yes,10000 2 Bytes,,,23
1,755,993,16,10,26,2,0002,yes,27,,,24
1,755,993,16,11,27,59375,E7EF,yes,The  communication  between  the  Master  and  Slave  (Relay)  is  established  using  the  following parameters. The following parameters,,,25
1,755,993,16,12,28,5,0005,yes,/07/2018,,,26
1,755,993,16,13,29,2184,0888,no,,,,
1,755,993,16,14,30,5,0005,no,,,,
1,755,993,16,15,31,2571,0A0B,yes,/7/2018,,,27
1,755,993,16,16,32,5,0005,yes,Bytes,,,28
1,755,993,16,17,33,2378,094A,no,,,,
1,757,995,102,0,102,19,0013,no,,,,
1,757,995,102,1,103,3920,0F50,no,,,,
1,757,995,102,2,104,0,0000,no,,,,
1,757,995,102,3,105,0,0000,no,,,,
1,757,995,102,4,106,19,0013,no,,,,
1,757,995,102,5,107,8827,227B,no,,,,
1,757,995,102,6,108,0,0000,no,,,,
1,757,995,102,7,109,0,0000,no,,,,
1,757,995,102,8,110,0,0000,no,,,,
1,757,995,102,9,111,0,0000,no,,,,
1,757,995,102,10,112,0,0000,no,,,,
1,757,995,102,11,113,0,0000,no,,,,
1,757,995,102,12,114,0,0000,no,,,,
1,757,995,102,13,115,0,0000,no,,,,
1,757,995,102,14,116,0,0000,no,,,,
1,757,995,102,15,117,56120,DB38,no,,,,
1,759,999,166,0,166,124,007C,no,,,,
1,763,1003,25012,0,25012,0,0000,yes,1,,,53
1,763,1003,25012,1,25013,22057,5629,yes,1,,,54
1,763,1003,25012,2,25014,0,0000,no,,,,
1,763,1003,25012,3,25015,22084,5644,no,,,,
1,763,1003,25012,4,25016,0,0000,no,,,,
1,763,1003,25012,5,25017,21790,551E,no,,,,
1,763,1003,25012,6,25018,2,0002,no,,,,
1,763,1003,25012,7,25019,59255,E777,no,,,,
1,763,1003,25012,8,25020,2,0002,no,,,,
1,763,1003,25012,9,25021,59642,E8FA,no,,,,
1,763,1003,25012,10,25022,2,0002,no,,,,
1,763,1003,25012,11,25023,59650,E902,no,,,,
1,763,1003,25012,12,25024,5,0005,yes,0.001,,,55
1,763,1003,25012,13,25025,1980,07BC,no,,,,
1,763,1003,25012,14,25026,5,0005,yes,0.001,,,56
1,763,1003,25012,15,25027,2850,0B22,no,,,,
1,763,1003,25012,16,25028,5,0005,yes,0.001,,,57
1,763,1003,25012,17,25029,2471,09A7,no,,,,
1,765,1005,16,0,16,19,0013,yes,/11/2020,,,16
1,765,1005,16,1,17,8582,2186,yes,………………………………… ..…20,,,17
1,765,1005,16,2,18,0,0000,no,,,,
1,765,1005,16,3,19,0,0000,yes,/11/2018,,,18
1,765,1005,16,4,20,19,0013,yes,…………………………………… ..23,,,19
1,765,1005,16,5,21,9864,2688,yes,Byte,,,20
1,765,1005,16,6,22,0,0000,no,,,,
1,765,1005,16,7,23,0,0000,yes,4      Commands                                                                                                                                   23,,,21
1,765,1005,16,8,24,0,0000,yes,26,,,22
1,765,1005,16,9,25,0,0000,yes,10000 2 Bytes,,,23
1,765,1005,16,10,26,0,0000,yes,27,,,24
1,765,1005,16,11,27,0,0000,yes,The  communication  between  the  Master  and  Slave  (Relay)  is  established  using  the  following parameters. The following parameters,,,25
1,765,1005,16,12,28,0,0000,yes,/07/2018,,,26
1,765,1005,16,13,29,0,0000,no,,,,
1,765,1005,16,14,30,0,0000,no,,,,
1,765,1005,16,15,31,56697,DD79,yes,/7/2018,,,27
1,767,1013,102,0,102,124,007C,no,,,,
1,769,1017,166,0,166,0,0000,no,,,,
1,769,1017,166,1,167,21844,5554,no,,,,
1,769,1017,166,2,168,0,0000,no,,,,
1,769,1017,166,3,169,21891,5583,no,,,,
1,769,1017,166,4,170,0,0000,no,,,,
1,769,1017,166,5,171,21665,54A1,no,,,,
1,769,1017,166,6,172,2,0002,no,,,,
1,769,1017,166,7,173,58398,E41E,no,,,,
1,769,1017,166,8,174,2,0002,no,,,,
1,769,1017,166,9,175,59504,E870,no,,,,
1,769,1017,166,10,176,2,0002,no,,,,
1,769,1017,166,11,177,59463,E847,no,,,,
1,769,1017,166,12,178,5,0005,no,,,,
1,769,1017,166,13,179,931,03A3,no,,,,
1,769,1017,166,14,180,5,0005,yes,6000V180-6000V,,,34
1,769,1017,166,15,181,2955,0B8B,no,,,,
1,769,1017,166,16,182,5,0005,no,,,,
1,769,1017,166,17,183,1367,0557,no,,,,
1,773,1019,25012,0,25012,18,0012,yes,1,,,53
1,773,1019,25012,1,25013,63699,F8D3,yes,1,,,54
1,773,1019,25012,2,25014,0,0000,no,,,,
1,773,1019,25012,3,25015,0,0000,no,,,,
1,773,1019,25012,4,25016,18,0012,no,,,,
1,773,1019,25012,5,25017,64118,FA76,no,,,,
1,773,1019,25012,6,25018,0,0000,no,,,,
1,773,1019,25012,7,25019,0,0000,no,,,,
1,773,1019,25012,8,25020,0,0000,no,,,,
1,773,1019,25012,9,25021,0,0000,no,,,,
1,773,1019,25012,10,25022,0,0000,no,,,,
1,773,1019,25012,11,25023,0,0000,no,,,,
1,773,1019,25012,12,25024,0,0000,yes,0.001,,,55
1,773,1019,25012,13,25025,0,0000,no,,,,
1,773,1019,25012,14,25026,0,0000,yes,0.001,,,56
1,773,1019,25012,15,25027,32283,7E1B,no,,,,
1,775,1023,16,0,16,124,007C,yes,/11/2020,,,16
1,779,1027,102,0,102,0,0000,no,,,,
1,779,1027,102,1,103,21810,5532,no,,,,
1,779,1027,102,2,104,0,0000,no,,,,
1,779,1027,102,3,105,21926,55A6,no,,,,
1,779,1027,102,4,106,0,0000,no,,,,
1,779,1027,102,5,107,21700,54C4,no,,,,
1,779,1027,102,6,108,2,0002,no,,,,
1,779,1027,102,7,109,59435,E82B,no,,,,
1,779,1027,102,8,110,2,0002,no,,,,
1,779,1027,102,9,111,59894,E9F6,no,,,,
1,779,1027,102,10,112,2,0002,no,,,,
1,779,1027,102,11,113,59569,E8B1,no,,,,
1,779,1027,102,12,114,5,0005,no,,,,
1,779,1027,102,13,115,2509,09CD,no,,,,
1,779,1027,102,14,116,5,0005,no,,,,
1,779,1027,102,15,117,2948,0B84,no,,,,
1,779,1027,102,16,118,5,0005,no,,,,
1,779,1027,102,17,119,2454,0996,no,,,,
1,781,1029,166,0,166,19,0013,no,,,,
1,781,1029,166,1,167,4862,12FE,no,,,,
1,781,1029,166,2,168,0,0000,no,,,,
1,781,1029,166,3,169,0,0000,no,,,,
1,781,1029,166,4,170,19,0013,no,,,,
1,781,1029,166,5,171,5268,1494,no,,,,
1,781,1029,166,6,172,0,0000,no,,,,
1,781,1029,166,7,173,0,0000,no,,,,
1,781,1029,166,8,174,0,0000,no,,,,
1,781,1029,166,9,175,0,0000,no,,,,
1,781,1029,166,10,176,0,0000,no,,,,
1,781,1029,166,11,177,0,0000,no,,,,
1,781,1029,166,12,178,0,0000,no,,,,
1,781,1029,166,13,179,0,0000,no,,,,
1,781,1029,166,14,180,0,0000,yes,6000V180-6000V,,,34
1,781,1029,166,15,181,31870,7C7E,no,,,,
1,785,1037,25012,0,25012,124,007C,yes,1,,,53
1,787,1041,16,0,16,0,0000,yes,/11/2020,,,16
1,787,1041,16,1,17,22020,5604,yes,………………………………… ..…20,,,17
1,787,1041,16,2,18,0,0000,no,,,,
1,787,1041,16,3,19,22120,5668,yes,/11/2018,,,18
1,787,1041,16,4,20,0,0000,yes,…………………………………… ..23,,,19
1,787,1041,16,5,21,21808,5530,yes,Byte,,,20
1,787,1041,16,6,22,2,0002,no,,,,
1,787,1041,16,7,23,59662,E90E,yes,4      Commands                                                                                                                                   23,,,21
1,787,1041,16,8,24,2,0002,yes,26,,,22
1,787,1041,16,9,25,59900,E9FC,yes,10000 2 Bytes,,,23
1,787,1041,16,10,26,2,0002,yes,27,,,24
1,787,1041,16,11,27,59606,E8D6,yes,The  communication  between  the  Master  and  Slave  (Relay)  is  established  using  the  following parameters. The following parameters,,,25
1,787,1041,16,12,28,5,0005,yes,/07/2018,,,26
1,787,1041,16,13,29,2761,0AC9,no,,,,
1,787,1041,16,14,30,5,0005,no,,,,
1,787,1041,16,15,31,2867,0B33,yes,/7/2018,,,27
1,787,1041,16,16,32,5,0005,yes,Bytes,,,28
1,787,1041,16,17,33,2749,0ABD,no,,,,
1,789,1043,102,0,102,19,0013,no,,,,
1,789,1043,102,1,103,10007,2717,no,,,,
1,789,1043,102,2,104,0,0000,no,,,,
1,789,1043,102,3,105,0,0000,no,,,,
1,789,1043,102,4,106,19,0013,no,,,,
1,789,1043,102,5,107,11128,2B78,no,,,,
1,789,1043,102,6,108,0,0000,no,,,,
1,789,1043,102,7,109,0,0000,no,,,,
1,789,1043,102,8,110,0,0000,no,,,,
1,789,1043,102,9,111,0,0000,no,,,,
1,789,1043,102,10,112,0,0000,no,,,,
1,789,1043,102,11,113,0,0000,no,,,,
1,789,1043,102,12,114,0,0000,no,,,,
1,789,1043,102,13,115,0,0000,no,,,,
1,789,1043,102,14,116,0,0000,no,,,,
1,789,1043,102,15,117,53060,CF44,no,,,,
1,791,1051,166,0,166,124,007C,no,,,,
1,795,1055,25012,0,25012,0,0000,yes,1,,,53
1,795,1055,25012,1,25013,22008,55F8,yes,1,,,54
1,795,1055,25012,2,25014,0,0000,no,,,,
1,795,1055,25012,3,25015,22030,560E,no,,,,
1,795,1055,25012,4,25016,0,0000,no,,,,
1,795,1055,25012,5,25017,21749,54F5,no,,,,
1,795,1055,25012,6,25018,2,0002,no,,,,
1,795,1055,25012,7,25019,58879,E5FF,no,,,,
1,795,1055,25012,8,25020,2,0002,no,,,,
1,795,1055,25012,9,25021,59683,E923,no,,,,
1,795,1055,25012,10,25022,2,0002,no,,,,
1,795,1055,25012,11,25023,59866,E9DA,no,,,,
1,795,1055,25012,12,25024,5,0005,yes,0.001,,,55
1,795,1055,25012,13,25025,1464,05B8,no,,,,
1,795,1055,25012,14,25026,5,0005,yes,0.001,,,56
1,795,1055,25012,15,25027,3358,0D1E,no,,,,
1,795,1055,25012,16,25028,5,0005,yes,0.001,,,57
1,795,1055,25012,17,25029,2273,08E1,no,,,,
1,797,1057,16,0,16,19,0013,yes,/11/2020,,,16
1,797,1057,16,1,17,6612,19D4,yes,………………………………… ..…20,,,17
1,797,1057,16,2,18,0,0000,no,,,,
1,797,1057,16,3,19,0,0000,yes,/11/2018,,,18
1,797,1057,16,4,20,19,0013,yes,…………………………………… ..23,,,19
1,797,1057,16,5,21,7690,1E0A,yes,Byte,,,20
1,797,1057,16,6,22,0,0000,no,,,,
1,797,1057,16,7,23,0,0000,yes,4      Commands                                                                                                                                   23,,,21
1,797,1057,16,8,24,0,0000,yes,26,,,22
1,797,1057,16,9,25,0,0000,yes,10000 2 Bytes,,,23
1,797,1057,16,10,26,0,0000,yes,27,,,24
1,797,1057,16,11,27,0,0000,yes,The  communication  between  the  Master  and  Slave  (Relay)  is  established  using  the  following parameters. The following parameters,,,25
1,797,1057,16,12,28,0,0000,yes,/07/2018,,,26
1,797,1057,16,13,29,0,0000,no,,,,
1,797,1057,16,14,30,0,0000,no,,,,
1,797,1057,16,15,31,51963,CAFB,yes,/7/2018,,,27
1,799,1063,102,0,102,124,007C,no,,,,
1,803,1067,166,0,166,0,0000,no,,,,
1,803,1067,166,1,167,21899,558B,no,,,,
1,803,1067,166,2,168,0,0000,no,,,,
1,803,1067,166,3,169,21928,55A8,no,,,,
1,803,1067,166,4,170,0,0000,no,,,,
1,803,1067,166,5,171,21710,54CE,no,,,,
1,803,1067,166,6,172,2,0002,no,,,,
1,803,1067,166,7,173,58774,E596,no,,,,
1,803,1067,166,8,174,2,0002,no,,,,
1,803,1067,166,9,175,59785,E989,no,,,,
1,803,1067,166,10,176,2,0002,no,,,,
1,803,1067,166,11,177,59485,E85D,no,,,,
1,803,1067,166,12,178,5,0005,no,,,,
1,803,1067,166,13,179,1675,068B,no,,,,
1,803,1067,166,14,180,5,0005,yes,6000V180-6000V,,,34
1,803,1067,166,15,181,3090,0C12,no,,,,
1,803,1067,166,16,182,5,0005,no,,,,
1,803,1067,166,17,183,1667,0683,no,,,,
1,807,1071,25012,0,25012,19,0013,yes,1,,,53
1,807,1071,25012,1,25013,1547,060B,yes,1,,,54
1,807,1071,25012,2,25014,0,0000,no,,,,
1,807,1071,25012,3,25015,0,0000,no,,,,
1,807,1071,25012,4,25016,19,0013,no,,,,
1,807,1071,25012,5,25017,1806,070E,no,,,,
1,807,1071,25012,6,25018,0,0000,no,,,,
1,807,1071,25012,7,25019,0,0000,no,,,,
1,807,1071,25012,8,25020,0,0000,no,,,,
1,807,1071,25012,9,25021,0,0000,no,,,,
1,807,1071,25012,10,25022,0,0000,no,,,,
1,807,1071,25012,11,25023,0,0000,no,,,,
1,807,1071,25012,12,25024,0,0000,yes,0.001,,,55
1,807,1071,25012,13,25025,0,0000,no,,,,
1,807,1071,25012,14,25026,0,0000,yes,0.001,,,56
1,807,1071,25012,15,25027,25421,634D,no,,,,
1,811,1077,16,0,16,124,007C,yes,/11/2020,,,16
1,813,1081,102,0,102,0,0000,no,,,,
1,813,1081,102,1,103,21886,557E,no,,,,
1,813,1081,102,2,104,0,0000,no,,,,
1,813,1081,102,3,105,22047,561F,no,,,,
1,813,1081,102,4,106,0,0000,no,,,,
1,813,1081,102,5,107,21795,5523,no,,,,
1,813,1081,102,6,108,2,0002,no,,,,
1,813,1081,102,7,109,59432,E828,no,,,,
1,813,1081,102,8,110,2,0002,no,,,,
1,813,1081,102,9,111,59978,EA4A,no,,,,
1,813,1081,102,10,112,2,0002,no,,,,
1,813,1081,102,11,113,59609,E8D9,no,,,,
1,813,1081,102,12,114,5,0005,no,,,,
1,813,1081,102,13,115,2577,0A11,no,,,,
1,813,1081,102,14,116,5,0005,no,,,,
1,813,1081,102,15,117,3088,0C10,no,,,,
1,813,1081,102,16,118,5,0005,no,,,,
1,813,1081,102,17,119,2455,0997,no,,,,
1,815,1083,166,0,166,19,0013,no,,,,
1,815,1083,166,1,167,7022,1B6E,no,,,,
1,815,1083,166,2,168,0,0000,no,,,,
1,815,1083,166,3,169,0,0000,no,,,,
1,815,1083,166,4,170,19,0013,no,,,,
1,815,1083,166,5,171,7369,1CC9,no,,,,
1,815,1083,166,6,172,0,0000,no,,,,
1,815,1083,166,7,173,0,0000,no,,,,
1,815,1083,166,8,174,0,0000,no,,,,
1,815,1083,166,9,175,0,0000,no,,,,
1,815,1083,166,10,176,0,0000,no,,,,
1,815,1083,166,11,177,0,0000,no,,,,
1,815,1083,166,12,178,0,0000,no,,,,
1,815,1083,166,13,179,0,0000,no,,,,
1,815,1083,166,14,180,0,0000,yes,6000V180-6000V,,,34
1,815,1083,166,15,181,29474,7322,no,,,,
1,819,1087,25012,0,25012,124,007C,yes,1,,,53
1,821,1091,16,0,16,0,0000,yes,/11/2020,,,16
1,821,1091,16,1,17,22116,5664,yes,………………………………… ..…20,,,17
1,821,1091,16,2,18,0,0000,no,,,,
1,821,1091,16,3,19,22185,56A9,yes,/11/2018,,,18
1,821,1091,16,4,20,0,0000,yes,…………………………………… ..23,,,19
1,821,1091,16,5,21,21907,5593,yes,Byte,,,20
1,821,1091,16,6,22,2,0002,no,,,,
1,821,1091,16,7,23,59467,E84B,yes,4      Commands                                                                                                                                   23,,,21
1,821,1091,16,8,24,2,0002,yes,26,,,22
1,821,1091,16,9,25,59710,E93E,yes,10000 2 Bytes,,,23
1,821,1091,16,10,26,2,0002,yes,27,,,24
1,821,1091,16,11,27,59758,E96E,yes,The  communication  between  the  Master  and  Slave  (Relay)  is  established  using  the  following parameters. The following parameters,,,25
1,821,1091,16,12,28,5,0005,yes,/07/2018,,,26
1,821,1091,16,13,29,2240,08C0,no,,,,
1,821,1091,16,14,30,5,0005,no,,,,
1,821,1091,16,15,31,2936,0B78,yes,/7/2018,,,27
1,821,1091,16,16,32,5,0005,yes,Bytes,,,28
1,821,1091,16,17,33,2800,0AF0,no,,,,
1,825,1095,102,0,102,19,0013,no,,,,
1,825,1095,102,1,103,14286,37CE,no,,,,
1,825,1095,102,2,104,0,0000,no,,,,
1,825,1095,102,3,105,0,0000,no,,,,
1,825,1095,102,4,106,19,0013,no,,,,
1,825,1095,102,5,107,15704,3D58,no,,,,
1,825,1095,102,6,108,0,0000,no,,,,
1,825,1095,102,7,109,0,0000,no,,,,
1,825,1095,102,8,110,0,0000,no,,,,
1,825,1095,102,9,111,0,0000,no,,,,
1,825,1095,102,10,112,0,0000,no,,,,
1,825,1095,102,11,113,0,0000,no,,,,
1,825,1095,102,12,114,0,0000,no,,,,
1,825,1095,102,13,115,0,0000,no,,,,
1,825,1095,102,14,116,0,0000,no,,,,
1,825,1095,102,15,117,59774,E97E,no,,,,
1,827,1103,166,0,166,124,007C,no,,,,
1,833,1107,25012,0,25012,0,0000,yes,1,,,53
1,833,1107,25012,1,25013,22012,55FC,yes,1,,,54
1,833,1107,25012,2,25014,0,0000,no,,,,
1,833,1107,25012,3,25015,21991,55E7,no,,,,
1,833,1107,25012,4,25016,0,0000,no,,,,
1,833,1107,25012,5,25017,21764,5504,no,,,,
1,833,1107,25012,6,25018,2,0002,no,,,,
1,833,1107,25012,7,25019,58488,E478,no,,,,
1,833,1107,25012,8,25020,2,0002,no,,,,
1,833,1107,25012,9,25021,59603,E8D3,no,,,,
1,833,1107,25012,10,25022,2,0002,no,,,,
1,833,1107,25012,11,25023,59651,E903,no,,,,
1,833,1107,25012,12,25024,5,0005,yes,0.001,,,55
1,833,1107,25012,13,25025,1041,0411,no,,,,
1,833,1107,25012,14,25026,5,0005,yes,0.001,,,56
1,833,1107,25012,15,25027,3234,0CA2,no,,,,
1,833,1107,25012,16,25028,5,0005,yes,0.001,,,57
1,833,1107,25012,17,25029,1631,065F,no,,,,
1,835,1109,16,0,16,19,0013,yes,/11/2020,,,16
1,835,1109,16,1,17,5676,162C,yes,………………………………… ..…20,,,17
1,835,1109,16,2,18,0,0000,no,,,,
1,835,1109,16,3,19,0,0000,yes,/11/2018,,,18
1,835,1109,16,4,20,19,0013,yes,…………………………………… ..23,,,19
1,835,1109,16,5,21,6300,189C,yes,Byte,,,20
1,835,1109,16,6,22,0,0000,no,,,,
1,835,1109,16,7,23,0,0000,yes,4      Commands                                                                                                                                   23,,,21
1,835,1109,16,8,24,0,0000,yes,26,,,22
1,835,1109,16,9,25,0,0000,yes,10000 2 Bytes,,,23
1,835,1109,16,10,26,0,0000,yes,27,,,24
1,835,1109,16,11,27,0,0000,yes,The  communication  between  the  Master  and  Slave  (Relay)  is  established  using  the  following parameters. The following parameters,,,25
1,835,1109,16,12,28,0,0000,yes,/07/2018,,,26
1,835,1109,16,13,29,0,0000,no,,,,
1,835,1109,16,14,30,0,0000,no,,,,
1,835,1109,16,15,31,39512,9A58,yes,/7/2018,,,27
1,837,1113,102,0,102,124,007C,no,,,,
1,841,1117,166,0,166,0,0000,no,,,,
1,841,1117,166,1,167,21911,5597,no,,,,
1,841,1117,166,2,168,0,0000,no,,,,
1,841,1117,166,3,169,21935,55AF,no,,,,
1,841,1117,166,4,170,0,0000,no,,,,
1,841,1117,166,5,171,21773,550D,no,,,,
1,841,1117,166,6,172,2,0002,no,,,,
1,841,1117,166,7,173,58664,E528,no,,,,
1,841,1117,166,8,174,2,0002,no,,,,
1,841,1117,166,9,175,59729,E951,no,,,,
1,841,1117,166,10,176,2,0002,no,,,,
1,841,1117,166,11,177,59433,E829,no,,,,
1,841,1117,166,12,178,5,0005,no,,,,
1,841,1117,166,13,179,1512,05E8,no,,,,
1,841,1117,166,14,180,5,0005,yes,6000V180-6000V,,,34
1,841,1117,166,15,181,3029,0BD5,no,,,,
1,841,1117,166,16,182,5,0005,no,,,,
1,841,1117,166,17,183,1512,05E8,no,,,,
1,845,1119,25012,0,25012,19,0013,yes,1,,,53
1,845,1119,25012,1,25013,3320,0CF8,yes,1,,,54
1,845,1119,25012,2,25014,0,0000,no,,,,
1,845,1119,25012,3,25015,0,0000,no,,,,
1,845,1119,25012,4,25016,19,0013,no,,,,
1,845,1119,25012,5,25017,3599,0E0F,no,,,,
1,845,1119,25012,6,25018,0,0000,no,,,,
1,845,1119,25012,7,25019,0,0000,no,,,,
1,845,1119,25012,8,25020,0,0000,no,,,,
1,845,1119,25012,9,25021,0,0000,no,,,,
1,845,1119,25012,10,25022,0,0000,no,,,,
1,845,1119,25012,11,25023,0,0000,no,,,,
1,845,1119,25012,12,25024,0,0000,yes,0.001,,,55
1,845,1119,25012,13,25025,0,0000,no,,,,
1,845,1119,25012,14,25026,0,0000,yes,0.001,,,56
1,845,1119,25012,15,25027,26385,6711,no,,,,
1,847,1123,16,0,16,124,007C,yes,/11/2020,,,16
1,851,1127,102,0,102,0,0000,no,,,,
1,851,1127,102,1,103,22080,5640,no,,,,
1,851,1127,102,2,104,0,0000,no,,,,
1,851,1127,102,3,105,22157,568D,no,,,,
1,851,1127,102,4,106,0,0000,no,,,,
1,851,1127,102,5,107,21944,55B8,no,,,,
1,851,1127,102,6,108,2,0002,no,,,,
1,851,1127,102,7,109,59494,E866,no,,,,
1,851,1127,102,8,110,2,0002,no,,,,
1,851,1127,102,9,111,59887,E9EF,no,,,,
1,851,1127,102,10,112,2,0002,no,,,,
1,851,1127,102,11,113,59568,E8B0,no,,,,
1,851,1127,102,12,114,5,0005,no,,,,
1,851,1127,102,13,115,2572,0A0C,no,,,,
1,851,1127,102,14,116,5,0005,no,,,,
1,851,1127,102,15,117,2903,0B57,no,,,,
1,851,1127,102,16,118,5,0005,no,,,,
1,851,1127,102,17,119,2524,09DC,no,,,,
1,853,1131,166,0,166,19,0013,no,,,,
1,853,1131,166,1,167,14707,3973,no,,,,
1,853,1131,166,2,168,0,0000,no,,,,
1,853,1131,166,3,169,0,0000,no,,,,
1,853,1131,166,4,170,19,0013,no,,,,
1,853,1131,166,5,171,15415,3C37,no,,,,
1,853,1131,166,6,172,0,0000,no,,,,
1,853,1131,166,7,173,0,0000,no,,,,
1,853,1131,166,8,174,0,0000,no,,,,
1,853,1131,166,9,175,0,0000,no,,,,
1,853,1131,166,10,176,0,0000,no,,,,
1,853,1131,166,11,177,0,0000,no,,,,
1,853,1131,166,12,178,0,0000,no,,,,
1,853,1131,166,13,179,0,0000,no,,,,
1,853,1131,166,14,180,0,0000,yes,6000V180-6000V,,,34
1,853,1131,166,15,181,42262,A516,no,,,,
1,859,1139,25012,0,25012,124,007C,yes,1,,,53
1,861,1143,16,0,16,0,0000,yes,/11/2020,,,16
1,861,1143,16,1,17,22159,568F,yes,………………………………… ..…20,,,17
1,861,1143,16,2,18,0,0000,no,,,,
1,861,1143,16,3,19,22193,56B1,yes,/11/2018,,,18
1,861,1143,16,4,20,0,0000,yes,…………………………………… ..23,,,19
1,861,1143,16,5,21,21920,55A0,yes,Byte,,,20
1,861,1143,16,6,22,2,0002,no,,,,
1,861,1143,16,7,23,59123,E6F3,yes,4      Commands                                                                                                                                   23,,,21
1,861,1143,16,8,24,2,0002,yes,26,,,22
1,861,1143,16,9,25,59787,E98B,yes,10000 2 Bytes,,,23
1,861,1143,16,10,26,2,0002,yes,27,,,24
1,861,1143,16,11,27,59961,EA39,yes,The  communication  between  the  Master  and  Slave  (Relay)  is  established  using  the  following parameters. The following parameters,,,25
1,861,1143,16,12,28,5,0005,yes,/07/2018,,,26
1,861,1143,16,13,29,1809,0711,no,,,,
1,861,1143,16,14,30,5,0005,no,,,,
1,861,1143,16,15,31,3448,0D78,yes,/7/2018,,,27
1,861,1143,16,16,32,5,0005,yes,Bytes,,,28
1,861,1143,16,17,33,2606,0A2E,no,,,,
1,863,1145,102,0,102,19,0013,no,,,,
1,863,1145,102,1,103,16338,3FD2,no,,,,
1,863,1145,102,2,104,0,0000,no,,,,
1,863,1145,102,3,105,0,0000,no,,,,
1,863,1145,102,4,106,19,0013,no,,,,
1,863,1145,102,5,107,17556,4494,no,,,,
1,863,1145,102,6,108,0,0000,no,,,,
1,863,1145,102,7,109,0,0000,no,,,,
1,863,1145,102,8,110,0,0000,no,,,,
1,863,1145,102,9,111,0,0000,no,,,,
1,863,1145,102,10,112,0,0000,no,,,,
1,863,1145,102,11,113,0,0000,no,,,,
1,863,1145,102,12,114,0,0000,no,,,,
1,863,1145,102,13,115,0,0000,no,,,,
1,863,1145,102,14,116,0,0000,no,,,,
1,863,1145,102,15,117,55435,D88B,no,,,,
1,867,1149,166,0,166,124,007C,no,,,,
1,873,1153,25012,0,25012,0,0000,yes,1,,,53
1,873,1153,25012,1,25013,22106,565A,yes,1,,,54
1,873,1153,25012,2,25014,0,0000,no,,,,
1,873,1153,25012,3,25015,22070,5636,no,,,,
1,873,1153,25012,4,25016,0,0000,no,,,,
1,873,1153,25012,5,25017,21859,5563,no,,,,
1,873,1153,25012,6,25018,2,0002,no,,,,
