line_index,raw_line,subframe_index,start_byte,end_byte,uid,pdu_hex,crc_calc,valid
907,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 7C 5C 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
907,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 7C 5C 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
909,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
911,01 03 24 00 00 55 29 00 00 55 61 00 00 54 9B 00 02 E6 A2 00 02 E9 18 00 02 E7 F8 00 05 07 6F 00 05 0A 8B 00 05 07 80 47 2A 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 29 00 00 55 61 00 00 54 9B 00 02 E6 A2 00 02 E9 18 00 02 E7 F8 00 05 07 6F 00 05 0A 8B 00 05 07 80,2A47,OK
911,01 03 24 00 00 55 29 00 00 55 61 00 00 54 9B 00 02 E6 A2 00 02 E9 18 00 02 E7 F8 00 05 07 6F 00 05 0A 8B 00 05 07 80 47 2A 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
913,01 03 20 00 12 F5 C1 00 00 00 00 00 12 F6 D8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 66 DF AD 4A 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 12 F5 C1 00 00 00 00 00 12 F6 D8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 66 DF,4AAD,OK
913,01 03 20 00 12 F5 C1 00 00 00 00 00 12 F6 D8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 66 DF AD 4A 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
917,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 1F 86 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
917,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 1F 86 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
919,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
921,01 03 24 00 00 56 13 00 00 56 2B 00 00 54 F5 00 02 E7 D6 00 02 E8 D6 00 02 E8 67 00 05 08 55 00 05 0A 15 00 05 09 76 F3 5C 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 56 13 00 00 56 2B 00 00 54 F5 00 02 E7 D6 00 02 E8 D6 00 02 E8 67 00 05 08 55 00 05 0A 15 00 05 09 76,5CF3,OK
921,01 03 24 00 00 56 13 00 00 56 2B 00 00 54 F5 00 02 E7 D6 00 02 E8 D6 00 02 E8 67 00 05 08 55 00 05 0A 15 00 05 09 76 F3 5C 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
923,01 03 20 00 13 17 A5 00 00 00 00 00 13 1C F8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E4 2E 19 86 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 17 A5 00 00 00 00 00 13 1C F8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E4 2E,8619,OK
923,01 03 20 00 13 17 A5 00 00 00 00 00 13 1C F8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E4 2E 19 86 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
927,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 8E 2F 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
927,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 8E 2F 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
929,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
931,01 03 24 00 00 55 ED 00 00 56 06 00 00 54 A9 00 02 E6 85 00 02 E8 E9 00 02 E9 2A 00 05 06 76 00 05 0B C6 00 05 08 CD DD EE 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 ED 00 00 56 06 00 00 54 A9 00 02 E6 85 00 02 E8 E9 00 02 E9 2A 00 05 06 76 00 05 0B C6 00 05 08 CD,EEDD,OK
931,01 03 24 00 00 55 ED 00 00 56 06 00 00 54 A9 00 02 E6 85 00 02 E8 E9 00 02 E9 2A 00 05 06 76 00 05 0B C6 00 05 08 CD DD EE 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
933,01 03 20 00 13 0F DB 00 00 00 00 00 13 14 77 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A8 8C D7 30 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 0F DB 00 00 00 00 00 13 14 77 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A8 8C,30D7,OK
933,01 03 20 00 13 0F DB 00 00 00 00 00 13 14 77 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A8 8C D7 30 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
939,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
939,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
941,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
943,01 03 24 00 00 54 F3 00 00 55 41 00 00 54 7F 00 02 E4 5A 00 02 E8 38 00 02 E8 25 00 05 03 B9 00 05 0B 01 00 05 05 99 32 F8 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 54 F3 00 00 55 41 00 00 54 7F 00 02 E4 5A 00 02 E8 38 00 02 E8 25 00 05 03 B9 00 05 0B 01 00 05 05 99,F832,OK
943,01 03 24 00 00 54 F3 00 00 55 41 00 00 54 7F 00 02 E4 5A 00 02 E8 38 00 02 E8 25 00 05 03 B9 00 05 0B 01 00 05 05 99 32 F8 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
945,01 03 20 00 12 EA 1A 00 00 00 00 00 12 EB 3F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 69 61 F3 F7 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 12 EA 1A 00 00 00 00 00 12 EB 3F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 69 61,F7F3,OK
945,01 03 20 00 12 EA 1A 00 00 00 00 00 12 EB 3F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 69 61 F3 F7 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
949,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 DA 93 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
949,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 DA 93 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
951,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
953,01 03 24 00 00 55 A0 00 00 55 CB 00 00 54 D0 00 02 E8 5D 00 02 E9 D9 00 02 E8 8E 00 05 09 FE 00 05 0B 1B 00 05 09 B2 81 1D 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 A0 00 00 55 CB 00 00 54 D0 00 02 E8 5D 00 02 E9 D9 00 02 E8 8E 00 05 09 FE 00 05 0B 1B 00 05 09 B2,1D81,OK
953,01 03 24 00 00 55 A0 00 00 55 CB 00 00 54 D0 00 02 E8 5D 00 02 E9 D9 00 02 E8 8E 00 05 09 FE 00 05 0B 1B 00 05 09 B2 81 1D 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
955,01 03 20 00 13 0D 98 00 00 00 00 00 13 0F CD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 92 B6 EC 7E 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 0D 98 00 00 00 00 00 13 0F CD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 92 B6,7EEC,OK
955,01 03 20 00 13 0D 98 00 00 00 00 00 13 0F CD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 92 B6 EC 7E 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
959,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 97 FC 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
959,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 97 FC 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
961,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
963,01 03 24 00 00 55 E9 00 00 56 25 00 00 55 29 00 02 E8 73 00 02 E9 3C 00 02 E8 6D 00 05 09 77 00 05 0A 38 00 05 09 FC A9 E6 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 E9 00 00 56 25 00 00 55 29 00 02 E8 73 00 02 E9 3C 00 02 E8 6D 00 05 09 77 00 05 0A 38 00 05 09 FC,E6A9,OK
963,01 03 24 00 00 55 E9 00 00 56 25 00 00 55 29 00 02 E8 73 00 02 E9 3C 00 02 E8 6D 00 05 09 77 00 05 0A 38 00 05 09 FC A9 E6 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
965,01 03 20 00 13 19 E3 00 00 00 00 00 13 1F 50 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D8 2C 40 64 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 19 E3 00 00 00 00 00 13 1F 50 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D8 2C,6440,OK
965,01 03 20 00 13 19 E3 00 00 00 00 00 13 1F 50 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D8 2C 40 64 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
969,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 F8 54 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
969,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 F8 54 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
971,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
973,01 03 24 00 00 55 B3 00 00 55 A9 00 00 54 BA 00 02 E4 87 00 02 E8 46 00 02 E8 DF 00 05 03 98 00 05 0B D2 00 05 06 90 1D 3D 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 B3 00 00 55 A9 00 00 54 BA 00 02 E4 87 00 02 E8 46 00 02 E8 DF 00 05 03 98 00 05 0B D2 00 05 06 90,3D1D,OK
973,01 03 24 00 00 55 B3 00 00 55 A9 00 00 54 BA 00 02 E4 87 00 02 E8 46 00 02 E8 DF 00 05 03 98 00 05 0B D2 00 05 06 90 1D 3D 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
975,01 03 20 00 13 03 D5 00 00 00 00 00 13 07 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 A7 E2 24 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 03 D5 00 00 00 00 00 13 07 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 A7,24E2,OK
975,01 03 20 00 13 03 D5 00 00 00 00 00 13 07 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 A7 E2 24 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
979,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 C6 CB 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
979,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 C6 CB 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
981,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
983,01 03 24 00 00 55 1F 00 00 55 8C 00 00 54 C5 00 02 E5 C6 00 02 E8 D2 00 02 E7 A3 00 05 06 56 00 05 0A 4B 00 05 06 4F 75 D2 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 1F 00 00 55 8C 00 00 54 C5 00 02 E5 C6 00 02 E8 D2 00 02 E7 A3 00 05 06 56 00 05 0A 4B 00 05 06 4F,D275,OK
983,01 03 24 00 00 55 1F 00 00 55 8C 00 00 54 C5 00 02 E5 C6 00 02 E8 D2 00 02 E7 A3 00 05 06 56 00 05 0A 4B 00 05 06 4F 75 D2 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
985,01 03 20 00 12 F9 9A 00 00 00 00 00 12 FA 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 62 34 24 34 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 12 F9 9A 00 00 00 00 00 12 FA 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 62 34,3424,OK
985,01 03 20 00 12 F9 9A 00 00 00 00 00 12 FA 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 62 34 24 34 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
989,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 45 56 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
989,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 45 56 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
991,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
993,01 03 24 00 00 55 91 00 00 55 FB 00 00 54 F7 00 02 E7 87 00 02 E9 1F 00 02 E7 EF 00 05 08 88 00 05 0A 0B 00 05 09 4A 9A 05 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 91 00 00 55 FB 00 00 54 F7 00 02 E7 87 00 02 E9 1F 00 02 E7 EF 00 05 08 88 00 05 0A 0B 00 05 09 4A,059A,OK
993,01 03 24 00 00 55 91 00 00 55 FB 00 00 54 F7 00 02 E7 87 00 02 E9 1F 00 02 E7 EF 00 05 08 88 00 05 0A 0B 00 05 09 4A 9A 05 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
995,01 03 20 00 13 0F 50 00 00 00 00 00 13 22 7B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DB 38 AB 6A 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 0F 50 00 00 00 00 00 13 22 7B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DB 38,6AAB,OK
995,01 03 20 00 13 0F 50 00 00 00 00 00 13 22 7B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DB 38 AB 6A 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
999,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 50 7F 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
999,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 50 7F 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1001,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1003,01 03 24 00 00 56 29 00 00 56 44 00 00 55 1E 00 02 E7 77 00 02 E8 FA 00 02 E9 02 00 05 07 BC 00 05 0B 22 00 05 09 A7 EA 87 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 56 29 00 00 56 44 00 00 55 1E 00 02 E7 77 00 02 E8 FA 00 02 E9 02 00 05 07 BC 00 05 0B 22 00 05 09 A7,87EA,OK
1003,01 03 24 00 00 56 29 00 00 56 44 00 00 55 1E 00 02 E7 77 00 02 E8 FA 00 02 E9 02 00 05 07 BC 00 05 0B 22 00 05 09 A7 EA 87 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1005,01 03 20 00 13 21 86 00 00 00 00 00 13 26 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DD 79 49 ED,0,0,36,1,03 20 00 13 21 86 00 00 00 00 00 13 26 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DD 79,ED49,OK
1007,01 03 00 A6 00 24 A5 F2,0,0,7,1,03 00 A6 00 24,F2A5,OK
1013,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
1013,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
1015,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1017,01 03 24 00 00 55 54 00 00 55 83 00 00 54 A1 00 02 E4 1E 00 02 E8 70 00 02 E8 47 00 05 03 A3 00 05 0B 8B 00 05 05 57 5F 94 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 54 00 00 55 83 00 00 54 A1 00 02 E4 1E 00 02 E8 70 00 02 E8 47 00 05 03 A3 00 05 0B 8B 00 05 05 57,945F,OK
1017,01 03 24 00 00 55 54 00 00 55 83 00 00 54 A1 00 02 E4 1E 00 02 E8 70 00 02 E8 47 00 05 03 A3 00 05 0B 8B 00 05 05 57 5F 94 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1019,01 03 20 00 12 F8 D3 00 00 00 00 00 12 FA 76 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7E 1B B5 47 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 12 F8 D3 00 00 00 00 00 12 FA 76 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7E 1B,47B5,OK
1019,01 03 20 00 12 F8 D3 00 00 00 00 00 12 FA 76 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7E 1B B5 47 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1023,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A E3 A0 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
1023,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A E3 A0 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
1025,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1027,01 03 24 00 00 55 32 00 00 55 A6 00 00 54 C4 00 02 E8 2B 00 02 E9 F6 00 02 E8 B1 00 05 09 CD 00 05 0B 84 00 05 09 96 E9 7C 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 32 00 00 55 A6 00 00 54 C4 00 02 E8 2B 00 02 E9 F6 00 02 E8 B1 00 05 09 CD 00 05 0B 84 00 05 09 96,7CE9,OK
1027,01 03 24 00 00 55 32 00 00 55 A6 00 00 54 C4 00 02 E8 2B 00 02 E9 F6 00 02 E8 B1 00 05 09 CD 00 05 0B 84 00 05 09 96 E9 7C 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1029,01 03 20 00 13 12 FE 00 00 00 00 00 13 14 94 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7C 7E 18 86,0,0,36,1,03 20 00 13 12 FE 00 00 00 00 00 13 14 94 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7C 7E,8618,OK
1031,01 03 00 A6 00 24 A5 F2,0,0,7,1,03 00 A6 00 24,F2A5,OK
1037,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
1037,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
1039,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1041,01 03 24 00 00 56 04 00 00 56 68 00 00 55 30 00 02 E9 0E 00 02 E9 FC 00 02 E8 D6 00 05 0A C9 00 05 0B 33 00 05 0A BD 91 F5 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 56 04 00 00 56 68 00 00 55 30 00 02 E9 0E 00 02 E9 FC 00 02 E8 D6 00 05 0A C9 00 05 0B 33 00 05 0A BD,F591,OK
1041,01 03 24 00 00 56 04 00 00 56 68 00 00 55 30 00 02 E9 0E 00 02 E9 FC 00 02 E8 D6 00 05 0A C9 00 05 0B 33 00 05 0A BD 91 F5 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1043,01 03 20 00 13 27 17 00 00 00 00 00 13 2B 78 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CF 44 B9 A7,0,0,36,1,03 20 00 13 27 17 00 00 00 00 00 13 2B 78 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CF 44,A7B9,OK
1045,01 03 00 A6 00 24 A5 F2,0,0,7,1,03 00 A6 00 24,F2A5,OK
1051,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
1051,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
1053,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1055,01 03 24 00 00 55 F8 00 00 56 0E 00 00 54 F5 00 02 E5 FF 00 02 E9 23 00 02 E9 DA 00 05 05 B8 00 05 0D 1E 00 05 08 E1 35 D1 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 F8 00 00 56 0E 00 00 54 F5 00 02 E5 FF 00 02 E9 23 00 02 E9 DA 00 05 05 B8 00 05 0D 1E 00 05 08 E1,D135,OK
1055,01 03 24 00 00 55 F8 00 00 56 0E 00 00 54 F5 00 02 E5 FF 00 02 E9 23 00 02 E9 DA 00 05 05 B8 00 05 0D 1E 00 05 08 E1 35 D1 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
1057,01 03 20 00 13 19 D4 00 00 00 00 00 13 1E 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CA FB 6A 88 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 19 D4 00 00 00 00 00 13 1E 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CA FB,886A,OK
1057,01 03 20 00 13 19 D4 00 00 00 00 00 13 1E 0A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CA FB 6A 88 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
1063,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
1063,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
1065,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
1067,01 03 24 00 00 55 8B 00 00 55 A8 00 00 54 CE 00 02 E5 96 00 02 E9 89 00 02 E8 5D 00 05 06 8B 00 05 0C 12 00 05 06 83 97 8C,0,0,40,1,03 24 00 00 55 8B 00 00 55 A8 00 00 54 CE 00 02 E5 96 00 02 E9 89 00 02 E8 5D 00 05 06 8B 00 05 0C 12 00 05 06 83,8C97,OK
1069,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
1071,01 03 20 00 13 06 0B 00 00 00 00 00 13 07 0E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 63 4D CE FA 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 06 0B 00 00 00 00 00 13 07 0E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 63 4D,FACE,OK
